text,sentiment,score
Let's move!,positive,0.6826
Coming this way!,positive,0.5033
Wolves!,neutral,0.5293
Don't let the oxen panic!,neutral,0.596
Stay calm!,positive,0.5935
Take up your positions!,neutral,0.6934
Keep your powder dry.,neutral,0.7258
Make sure you wait for them to come within range!,neutral,0.771
Ready!,positive,0.5675
And fire!,neutral,0.5159
Second round!,neutral,0.669
Fire!,neutral,0.4833
That was it?,neutral,0.7084
They weren't so big.,neutral,0.7234
They're just pups.,neutral,0.6225
Wait till you see their mother.,neutral,0.778
It's Moro!,neutral,0.6676
Come on.,neutral,0.5758
We killed her!,negative,0.8017
You forget she is a god.,neutral,0.6284
It will take more than that.,neutral,0.8361
She certainly did some damage.,negative,0.9112
We move out now.,neutral,0.7876
What about the men she pushed over the cliff?,negative,0.5511
They're dead.,negative,0.7614
Let's get the living home.,neutral,0.6893
He's still breathing.,neutral,0.6186
Hang on.,neutral,0.7189
My name is Ashitaka!,neutral,0.7385
I have travelled far from lands to the east.,neutral,0.7717
"Are you ancient gods, and have I come to the realm of the Forest Spirit?",neutral,0.91
Go away.,negative,0.7155
A kodama!,neutral,0.6096
I never thought I'd see one of them here.,negative,0.6322
Easy there.,positive,0.5275
"You don't want to make your injuries worse, do you?",negative,0.8285
He's a tree spirit.,neutral,0.7995
He brings good luck.,positive,0.9121
It's a sign this forest is healthy.,positive,0.8831
But they'll lead their lord and master right to us.,neutral,0.7987
Who do you mean?,neutral,0.7477
Those wolves I just saw?,neutral,0.8036
"No, I mean a real monster, like a huge enormous deer.",negative,0.7164
Where did it go?,neutral,0.7978
"If Yakul's not afraid, then we have nothing to worry about here.",neutral,0.6468
"Would you be kind enough to grant us passage through your forest, little one?",neutral,0.7506
"Sir, I really think we should turn around now.",neutral,0.752
No humans have ever made it through these woods alive.,negative,0.7457
There's a lovely trail back across the river.,positive,0.9517
"The current's too swift for us to get across, and your friend's injuries are very bad.",negative,0.9573
"Hey, little fellow, are you showing us the way or just getting us more lost?",negative,0.6577
"Please, sir, I'm really pretty sure they're not trying to help us get home.",negative,0.8307
My God!,positive,0.643
There's thousands of them.,neutral,0.6449
Look at that.,neutral,0.6637
"That must be their mother, a fine old tree.",neutral,0.5903
The tracks of those wolves and the girl with them.,neutral,0.8474
This place must be where the four of them live.,neutral,0.8784
"Sir, I think we took a wrong turn.",negative,0.905
This is a place for gods and demons.,negative,0.5494
I think we're safe.,positive,0.8049
We'll rest a bit.,neutral,0.7525
More tracks?,neutral,0.8737
Whatever made these made them recently.,neutral,0.8494
Sir!,neutral,0.6178
What's going on?,neutral,0.7289
What just happened there?,neutral,0.7812
You went white as a sheet all of a sudden.,neutral,0.5858
Here.,neutral,0.5711
Did you see anything just then?,neutral,0.8548
Like what?,neutral,0.6021
Forget it.,negative,0.5068
Hang on just a little longer.,neutral,0.8042
You're almost home.,neutral,0.5669
Thank you.,positive,0.853
"It's gone, That's strange.",neutral,0.6036
Suddenly he doesn't feel heavy at all.,neutral,0.615
My arm!,neutral,0.6503
It doesn't hurt!,positive,0.6948
It's healed!,positive,0.8396
"No, it's still broken.",negative,0.7681
"Sir, you were right.",positive,0.6626
We made it back home just like you said!,positive,0.7211
It's a fortress.,neutral,0.6816
It's Lady Eboshi's Irontown.,neutral,0.8898
We make iron here from the ore in the sand.,neutral,0.8837
Hey!,neutral,0.5279
Hey!,neutral,0.5279
Someone's come out of the woods.,neutral,0.7746
Is it the Wolf Girl?,neutral,0.9306
Look!,positive,0.5707
It's me!,positive,0.662
"Kohroku, the ox driver!",neutral,0.7636
It's Kohroku!,neutral,0.5906
He's alive!,positive,0.9016
Kohroku's alive!,positive,0.8539
It's true!,positive,0.7468
Kohroku's still alive!,positive,0.7907
Let's go see!,positive,0.8322
"I'm trying to tally these accounts here, so shut up!",neutral,0.4789
Haven't you heard?,neutral,0.7351
Kohroku's come back from the dead!,neutral,0.599
What?,neutral,0.5653
This is unbelievable.,negative,0.8475
"Where are the others, Kohroku?",neutral,0.8675
"Yes, is my son with you?",neutral,0.8729
I'm afraid we're the only ones who made it.,negative,0.4904
It's never the guards that die.,neutral,0.5075
Stand aside.,neutral,0.6123
"That man in the weird costume, sir?",neutral,0.6541
Who do you think it could be?,neutral,0.8954
He's obviously an outsider.,negative,0.5938
This stranger saved our lives.,positive,0.8379
He carried the rifleman all the way back here.,neutral,0.8551
You should be grateful to him.,positive,0.901
"Hey, watch the arm.",neutral,0.7471
Sir.,neutral,0.6189
Hold it right there.,neutral,0.6273
"I'm very grateful for you bringing these men back to us, stranger, but something doesn't smell right.",positive,0.3927
You got back almost as fast as we did and through the forbidden forest with two badly injured men and you want me to believe-- Kohroku!,neutral,0.619
You're alive!,positive,0.9083
Toki!,neutral,0.5987
That's just great!,positive,0.9867
"How are you gonna drive the ox now, all banged up and mangled?",negative,0.8149
But...,neutral,0.7123
You scared me half to death.,negative,0.9321
I wish the wolves had eaten you.,negative,0.9248
Then maybe I could have found a real husband!,neutral,0.6106
"Sweetness, can we discuss this later?",neutral,0.6402
"Toki, save your sweet nothings for some other time.",neutral,0.6867
"And as for you, Gonza, a fine captain of the guard you are, always strutting and throwing your weight around once the danger's over.",positive,0.5347
You never do a lick of work around here.,negative,0.8128
That's unfair and untrue.,negative,0.9566
"Thanks, stranger.",neutral,0.5842
"My husband's an idiot, but I'm glad he's safe and sound.",negative,0.4265
"Oh, good.",positive,0.8637
I was starting to think I'd done something wrong by bringing him back home.,negative,0.8993
"Say, why don't you take the mask off?",neutral,0.7017
I bet you're really handsome.,positive,0.9474
Gonza?,neutral,0.7293
Bring the stranger to me later.,neutral,0.8932
I would like to thank him personally.,positive,0.9323
Kohroku.,neutral,0.6726
"I'm happy you're back, and I apologize.",positive,0.9447
"Milady, you really shouldn't tell him things like that.",negative,0.7687
"If you're too nice to him, he'll walk all over you.",neutral,0.5296
"I hope you'll forgive me, too, Toki.",positive,0.7004
I was responsible.,neutral,0.5234
I should never have let it happen.,negative,0.9368
That's all right.,positive,0.5717
"Milady, if you hadn't been there, the wolves would have eaten everyone.",negative,0.7613
So true!,positive,0.8724
No mistake!,positive,0.4757
"Get some rest, traveller.",neutral,0.647
I will see you this evening.,neutral,0.6466
Hey!,neutral,0.5279
"You're not handsome, you're gorgeous!",positive,0.8813
Here!,positive,0.5584
"You know, they had to fight off wolves to get this rice through.",neutral,0.5302
Just dish it out!,neutral,0.5988
There he is!,positive,0.6753
Where is he?,neutral,0.7725
Toki was right.,neutral,0.6557
He is handsome.,positive,0.9748
But he's so young!,positive,0.4603
That never stopped you before.,neutral,0.6194
Quiet out there!,neutral,0.7502
We lost some good men today.,negative,0.5348
"Yeah, there's lots of gorgeous men in here, honey!",positive,0.9715
I've seen cattle that looked better.,positive,0.476
"Listen, stranger, come over to our place?",neutral,0.8401
You don't want to stay in this old barn.,negative,0.751
"Look, woman!",neutral,0.537
"We risked our lives to bring you the rice, so watch your mouth.",negative,0.5272
And who made the iron that paid for that rice?,neutral,0.5662
Tell me that.,neutral,0.7117
"Yeah, we're pumping those bellows while you pigs are in bed.",negative,0.6854
"Actually, if it's not too much trouble, I would like to see where you work.",neutral,0.5787
You would?,neutral,0.7872
We'll have to work in make-up tonight.,neutral,0.7831
Lend me your lipstick.,neutral,0.7246
Don't forget now.,neutral,0.6705
We'll be waiting for you.,positive,0.7468
"It's best not to pay them any mind, you know.",neutral,0.5869
Lady Eboshi spoils them rotten.,negative,0.874
That's why they're like that.,negative,0.4969
They say that happy women make a happy village.,positive,0.8494
Happy?,neutral,0.6492
Ha!,neutral,0.5186
Those kind of women workin' here?,neutral,0.7514
Women like that--It's a disgrace.,negative,0.953
They defile the iron.,negative,0.6649
Lady Eboshi goes around buying the contract of every brothel girl she can find.,neutral,0.8645
"Milady has a kind heart, that's all.",positive,0.8098
"You got rice on your chin, old man.",neutral,0.5149
It's true.,neutral,0.5889
Everything here has turned upside-down since she showed up.,negative,0.8638
That's right.,neutral,0.569
"She's not even afraid of the gods, that woman.",neutral,0.5668
You should have seen the way she dealt with Nago.,neutral,0.8255
Am I right?,neutral,0.7641
Who's Nago?,neutral,0.8037
"""Who's Nago?"" The gigantic boar god.",neutral,0.7436
He used to rule this whole forest.,neutral,0.7519
We couldn't even get near the mountains with him around.,negative,0.5315
Nothing to do but sit around on our backsides for months.,negative,0.5361
"See, the iron in the sand under this town had all been dug out.",neutral,0.5644
"Then we tried to get at the iron under the mountain, but Nago wasn't gonna stand for that.",neutral,0.5711
"Before we could dig for the iron, we had to clear away the forest, and that's what made the boar angry.",negative,0.7011
He's feeling no pain.,neutral,0.708
Then one day Lady Eboshi came along with her warriors and her rifles.,neutral,0.8862
"Young man, what's wrong?",negative,0.753
Is something hurting your arm?,negative,0.555
"No, I was just thinking about the boar god.",neutral,0.7676
I was thinking how he must have died filled with hate.,negative,0.9458
"Forgive me for keeping you waiting, stranger.",neutral,0.6332
That's good iron.,positive,0.8885
We were running behind with tomorrow's shipment.,negative,0.5615
Let's have a rest.,neutral,0.7248
You may tell the others.,neutral,0.845
"Yes, ma'am.",neutral,0.5793
Some think you're a spy for the Wolf Girl or for Lord Asano and his samurai.,neutral,0.6727
There are a lot of people out there with their eyes on this iron.,neutral,0.7494
"Why are you here, if you don't mind my asking?",neutral,0.6917
I believe you'll recognize this.,positive,0.6193
"It shattered the bones of a giant boar, rotted his flesh and turned him into a monster.",negative,0.9301
"I fought with him, and for that I was cursed with this mark on my arm, and soon it will kill me.",negative,0.9356
Where is it you come from?,neutral,0.7862
I've never seen a red elk like that before.,neutral,0.5662
I have come a very long way.,positive,0.9003
I can't tell you more than that.,neutral,0.5661
Answer milady's question or I'll cut you in half!,negative,0.5294
What do you plan to do?,neutral,0.8928
What exactly are you here for?,neutral,0.8224
To see with eyes unclouded by hate.,neutral,0.6558
"""Eyes unclouded""?",neutral,0.799
That explains it.,neutral,0.6741
Come.,neutral,0.5622
I'll show you all my secrets.,neutral,0.7752
"Is that wise, milady?",neutral,0.8664
"Gonza, take over for me.",neutral,0.7901
This is my garden.,positive,0.5581
None of the townspeople dare to come here.,negative,0.7887
Follow me if you wish to learn my secret.,neutral,0.8287
Good evening.,positive,0.6769
"We've only just finished it, milady.",neutral,0.7742
It's still too heavy.,negative,0.609
Perhaps if you didn't hold it so delicately?,neutral,0.6968
"Milady, if we make them any lighter, they'll fall apart.",negative,0.6362
They're not for me.,negative,0.7711
They're for the other women here.,neutral,0.8621
That'll be something to see.,positive,0.5413
This is the latest rifle that I've asked these people to design.,neutral,0.8416
The ones we brought here have turned out to be too heavy.,negative,0.786
These will kill forest monsters and pierce the thickest samurai armour.,negative,0.4976
"You better watch out there, young man.",neutral,0.6912
Lady Eboshi wants to rule the world.,neutral,0.7716
I'm sorry to have to push you all so hard.,negative,0.8429
I'll have wine sent down later.,neutral,0.8373
That'll be nice.,positive,0.9326
First you transform the boar into a demon.,neutral,0.6051
Now you're making even deadlier weapons!,negative,0.8973
How much more hatred and pain do you think we need?,negative,0.9203
"Yes, I'm the one who shot the boar, and I'm sorry that you suffer.",negative,0.8251
I truly am.,positive,0.6015
That brainless pig.,negative,0.9672
"I'm the one he should have put a curse on, not you.",negative,0.643
"Does that right hand of yours wish to kill me now, Ashitaka?",negative,0.655
"If it would lift the curse, I'd let it tear you apart, but even that wouldn't end the killing now, would it?",negative,0.6585
"No, it wouldn't.",neutral,0.5925
It would have to kill all of us to be at peace.,negative,0.7305
"Milady, Osa has something to say.",neutral,0.8377
"Forgive me, milady.",neutral,0.7066
You must not make light of the boy's strength.,neutral,0.659
"Young man, like you, I know what rage feels like...",neutral,0.6132
